UF;Nome_UF;cod_mun_ibge;nome_mun;GADM_GID_2;pop_IBGE2020
35;São Paulo;3500402;Águas da Prata;BRA.25.4_1; 8.221 
35;São Paulo;3500501;Águas de Lindóia;BRA.25.5_1; 18.808 
35;São Paulo;3500550;Águas de Santa Bárbara;BRA.25.6_1; 6.109 
35;São Paulo;3500600;Águas de São Pedro;BRA.25.7_1; 3.521 
35;São Paulo;3500709;Agudos;BRA.25.8_1; 37.401 
35;São Paulo;3500758;Alambari;BRA.25.9_1; 6.129 
35;São Paulo;3500808;Alfredo Marcondes;BRA.25.10_1; 4.184 
35;São Paulo;3500907;Altair;BRA.25.11_1; 4.186 
35;São Paulo;3501004;Altinópolis;BRA.25.12_1; 16.203 
35;São Paulo;3501103;Alto Alegre;BRA.25.13_1; 4.088 
35;São Paulo;3501152;Alumínio;BRA.25.14_1; 18.767 
35;São Paulo;3501202;Álvares Florence;BRA.25.15_1; 3.647 
35;São Paulo;3501301;Álvares Machado;BRA.25.16_1; 24.998 
35;São Paulo;3501400;Álvaro de Carvalho;BRA.25.17_1; 5.274 
35;São Paulo;3501509;Alvinlândia;BRA.25.18_1; 3.237 
35;São Paulo;3501608;Americana;BRA.25.19_1; 242.018 
35;São Paulo;3501707;Américo Brasiliense;BRA.25.20_1; 41.032 
35;São Paulo;3501806;Américo de Campos;BRA.25.21_1; 5.981 
35;São Paulo;3501905;Amparo;BRA.25.22_1; 72.677 
35;São Paulo;3502002;Analândia;BRA.25.23_1; 5.056 
35;São Paulo;3502101;Andradina;BRA.25.24_1; 57.202 
35;São Paulo;3502200;Angatuba;BRA.25.25_1; 25.479 
35;São Paulo;3502309;Anhembi;BRA.25.26_1; 6.819 
35;São Paulo;3502408;Anhumas;BRA.25.27_1; 4.144 
35;São Paulo;3502507;Aparecida;BRA.25.29_1; 36.185 
35;São Paulo;3502606;Aparecida d'Oeste;BRA.25.28_1; 4.158 
35;São Paulo;3502705;Apiaí;BRA.25.30_1; 24.226 
35;São Paulo;3502754;Araçariguama;BRA.25.31_1; 22.860 
35;São Paulo;3502804;Araçatuba;BRA.25.32_1; 198.129 
35;São Paulo;3502903;Araçoiaba da Serra;BRA.25.33_1; 34.776 
35;São Paulo;3503000;Aramina;BRA.25.34_1; 5.655 
35;São Paulo;3503109;Arandu;BRA.25.35_1; 6.365 
35;São Paulo;3503158;Arapeí;BRA.25.36_1; 2.460 
35;São Paulo;3503208;Araraquara;BRA.25.37_1; 238.339 
35;São Paulo;3503307;Araras;BRA.25.38_1; 135.506 
35;São Paulo;3503356;Arco-Íris;BRA.25.39_1; 1.773 
35;São Paulo;3503406;Arealva;BRA.25.40_1; 8.613 
35;São Paulo;3503505;Areias;BRA.25.41_1; 3.896 
35;São Paulo;3503604;Areiópolis;BRA.25.42_1; 11.158 
35;São Paulo;3503703;Ariranha;BRA.25.43_1; 9.761 
35;São Paulo;3503802;Artur Nogueira;BRA.25.44_1; 55.340 
35;São Paulo;3503901;Arujá;BRA.25.45_1; 91.157 
35;São Paulo;3503950;Aspásia;BRA.25.46_1; 1.818 
35;São Paulo;3504008;Assis;BRA.25.47_1; 105.087 
35;São Paulo;3504107;Atibaia;BRA.25.48_1; 144.088 
35;São Paulo;3504206;Auriflama;BRA.25.49_1; 15.253 
35;São Paulo;3504305;Avaí;BRA.25.50_1; 5.436 
35;São Paulo;3504404;Avanhandava;BRA.25.51_1; 13.859 
35;São Paulo;3504503;Avaré;BRA.25.52_1; 91.232 
35;São Paulo;3504602;Bady Bassitt;BRA.25.53_1; 17.761 
35;São Paulo;3504701;Balbinos;BRA.25.54_1; 5.934 
35;São Paulo;3504800;Bálsamo;BRA.25.55_1; 9.139 
35;São Paulo;3504909;Bananal;BRA.25.56_1; 10.993 
35;São Paulo;3505005;Barão de Antonina;BRA.25.57_1; 3.498 
35;São Paulo;3505104;Barbosa;BRA.25.58_1; 7.468 
35;São Paulo;3505203;Bariri;BRA.25.59_1; 35.558 
35;São Paulo;3505302;Barra Bonita;BRA.25.60_1; 36.126 
35;São Paulo;3505351;Barra do Chapéu;BRA.25.61_1; 5.760 
35;São Paulo;3505401;Barra do Turvo;BRA.25.62_1; 7.632 
35;São Paulo;3505500;Barretos;BRA.25.63_1; 122.833 
35;São Paulo;3505609;Barrinha;BRA.25.64_1; 33.180 
35;São Paulo;3505708;Barueri;BRA.25.65_1; 276.982 
35;São Paulo;3505807;Bastos;BRA.25.66_1; 20.953 
35;São Paulo;3505906;Batatais;BRA.25.67_1; 62.980 
35;São Paulo;3506003;Bauru;BRA.25.68_1; 379.297 
35;São Paulo;3506102;Bebedouro;BRA.25.69_1; 77.555 
35;São Paulo;3506201;Bento de Abreu;BRA.25.70_1; 3.005 
35;São Paulo;3506300;Bernardino de Campos;BRA.25.71_1; 11.158 
35;São Paulo;3506359;Bertioga;BRA.25.72_1; 64.723 
35;São Paulo;3506409;Bilac;BRA.25.73_1; 8.117 
35;São Paulo;3506508;Birigui;BRA.25.74_1; 124.883 
35;São Paulo;3506607;Biritiba Mirim;BRA.25.75_1; 32.936 
35;São Paulo;3506706;Boa Esperança do Sul;BRA.25.76_1; 15.018 
35;São Paulo;3506805;Bocaina;BRA.25.77_1; 12.452 
35;São Paulo;3506904;Bofete;BRA.25.78_1; 11.921 
35;São Paulo;3507001;Boituva;BRA.25.79_1; 62.170 
35;São Paulo;3507100;Bom Jesus dos Perdões;BRA.25.81_1; 25.985 
35;São Paulo;3507159;Bom Sucesso de Itararé;BRA.25.80_1; 3.984 
35;São Paulo;3507209;Borá;BRA.25.82_1; 838 
35;São Paulo;3507308;Boracéia;BRA.25.83_1; 4.868 
35;São Paulo;3507407;Borborema;BRA.25.84_1; 16.164 
35;São Paulo;3507456;Borebi;BRA.25.85_1; 2.683 
35;São Paulo;3507506;Botucatu;BRA.25.86_1; 148.130 
35;São Paulo;3507605;Bragança Paulista;BRA.25.87_1; 170.533 
35;São Paulo;3507704;Braúna;BRA.25.88_1; 5.741 
35;São Paulo;3507753;Brejo Alegre;BRA.25.89_1; 2.889 
35;São Paulo;3507803;Brodowski;BRA.25.90_1; 25.277 
35;São Paulo;3507902;Brotas;BRA.25.91_1; 24.636 
35;São Paulo;3508009;Buri;BRA.25.92_1; 19.965 
35;São Paulo;3508108;Buritama;BRA.25.93_1; 17.281 
35;São Paulo;3508207;Buritizal;BRA.25.94_1; 4.514 
35;São Paulo;3508306;Cabrália Paulista;BRA.25.95_1; 4.243 
35;São Paulo;3508405;Cabreúva;BRA.25.96_1; 50.429 
35;São Paulo;3508504;Caçapava;BRA.25.97_1; 95.018 
35;São Paulo;3508603;Cachoeira Paulista;BRA.25.98_1; 33.581 
35;São Paulo;3508702;Caconde;BRA.13.108_1; 19.009 
35;São Paulo;3508801;Cafelândia;BRA.25.99_1; 17.843 
35;São Paulo;3508900;Caiabu;BRA.25.100_1; 4.193 
35;São Paulo;3509007;Caieiras;BRA.25.101_1; 102.775 
35;São Paulo;3509106;Caiuá;BRA.25.102_1; 5.946 
35;São Paulo;3509205;Cajamar;BRA.25.103_1; 77.934 
35;São Paulo;3509254;Cajati;BRA.25.104_1; 28.494 
35;São Paulo;3509304;Cajobi;BRA.25.105_1; 10.596 
35;São Paulo;3509403;Cajuru;BRA.25.106_1; 26.393 
35;São Paulo;3509452;Campina do Monte Alegre;BRA.25.107_1; 6.057 
35;São Paulo;3509502;Campinas;BRA.25.108_1; 1.213.792 
35;São Paulo;3509601;Campo Limpo Paulista;BRA.25.109_1; 85.541 
35;São Paulo;3509700;Campos do Jordão;BRA.25.110_1; 52.405 
35;São Paulo;3509809;Campos Novos Paulista;BRA.25.111_1; 4.997 
35;São Paulo;3509908;Cananéia;BRA.25.112_1; 12.541 
35;São Paulo;3509957;Canas;BRA.25.113_1; 5.204 
35;São Paulo;3510005;Cândido Mota;BRA.25.114_1; 31.346 
35;São Paulo;3510104;Cândido Rodrigues;BRA.25.115_1; 2.799 
35;São Paulo;3510153;Canitar;BRA.25.116_1; 5.292 
35;São Paulo;3510203;Capão Bonito;BRA.25.117_1; 47.118 
35;São Paulo;3510302;Capela do Alto;BRA.25.118_1; 20.985 
35;São Paulo;3510401;Capivari;BRA.25.119_1; 56.379 
35;São Paulo;3510500;Caraguatatuba;BRA.25.120_1; 123.389 
35;São Paulo;3510609;Carapicuíba;BRA.25.121_1; 403.183 
35;São Paulo;3510708;Cardoso;BRA.25.122_1; 12.349 
35;São Paulo;3510807;Casa Branca;BRA.25.123_1; 30.520 
35;São Paulo;3510906;Cássia dos Coqueiros;BRA.25.124_1; 2.505 
35;São Paulo;3511003;Castilho;BRA.25.125_1; 21.267 
35;São Paulo;3511102;Catanduva;BRA.25.126_1; 122.497 
35;São Paulo;3511201;Catiguá;BRA.25.127_1; 7.855 
35;São Paulo;3511300;Cedral;BRA.25.128_1; 9.346 
35;São Paulo;3511409;Cerqueira César;BRA.25.129_1; 20.191 
35;São Paulo;3511508;Cerquilho;BRA.25.130_1; 49.802 
35;São Paulo;3511607;Cesário Lange;BRA.25.131_1; 18.375 
35;São Paulo;3511706;Charqueada;BRA.25.132_1; 17.367 
35;São Paulo;3557204;Chavantes;BRA.25.133_1; 12.418 
35;São Paulo;3511904;Clementina;BRA.25.134_1; 8.757 
35;São Paulo;3512001;Colina;BRA.25.135_1; 18.535 
35;São Paulo;3512100;Colômbia;BRA.25.136_1; 6.216 
35;São Paulo;3512209;Conchal;BRA.25.137_1; 28.273 
35;São Paulo;3512308;Conchas;BRA.25.138_1; 18.019 
35;São Paulo;3512407;Cordeirópolis;BRA.25.139_1; 24.826 
35;São Paulo;3512506;Coroados;BRA.25.140_1; 6.129 
35;São Paulo;3512605;Coronel Macedo;BRA.25.141_1; 4.635 
35;São Paulo;3512704;Corumbataí;BRA.25.142_1; 4.064 
35;São Paulo;3512803;Cosmópolis;BRA.25.143_1; 73.474 
35;São Paulo;3512902;Cosmorama;BRA.25.144_1; 7.298 
35;São Paulo;3513009;Cotia;BRA.25.145_1; 253.608 
35;São Paulo;3513108;Cravinhos;BRA.25.146_1; 35.579 
35;São Paulo;3513207;Cristais Paulista;BRA.25.147_1; 8.718 
35;São Paulo;3513306;Cruzália;BRA.25.148_1; 2.046 
35;São Paulo;3513405;Cruzeiro;BRA.25.149_1; 82.571 
35;São Paulo;3513504;Cubatão;BRA.25.150_1; 131.626 
35;São Paulo;3513603;Cunha;BRA.25.151_1; 21.459 
35;São Paulo;3513702;Descalvado;BRA.25.152_1; 33.910 
35;São Paulo;3513801;Diadema;BRA.25.153_1; 426.757 
35;São Paulo;3513850;Dirce Reis;BRA.25.154_1; 1.799 
35;São Paulo;3513900;Divinolândia;BRA.25.155_1; 11.086 
35;São Paulo;3514007;Dobrada;BRA.25.156_1; 9.010 
35;São Paulo;3514106;Dois Córregos;BRA.25.157_1; 27.512 
35;São Paulo;3514205;Dolcinópolis;BRA.25.161_1; 2.112 
35;São Paulo;3514304;Dourado;BRA.25.158_1; 8.878 
35;São Paulo;3514403;Dracena;BRA.25.159_1; 47.043 
35;São Paulo;3514502;Duartina;BRA.25.160_1; 12.433 
35;São Paulo;3514601;Dumont;BRA.25.162_1; 10.023 
35;São Paulo;3514700;Echaporã;BRA.25.163_1; 6.064 
35;São Paulo;3514809;Eldorado;BRA.25.164_1; 15.544 
35;São Paulo;3514908;Elias Fausto;BRA.25.165_1; 17.936 
35;São Paulo;3514924;Elisiário;BRA.25.166_1; 3.697 
35;São Paulo;3514957;Embaúba;BRA.25.167_1; 2.449 
35;São Paulo;3515004;Embu das Artes;BRA.25.169_1; 276.535 
35;São Paulo;3515103;Embu-Guaçu;BRA.25.168_1; 69.901 
35;São Paulo;3515129;Emilianópolis;BRA.25.170_1; 3.227 
35;São Paulo;3515152;Engenheiro Coelho;BRA.25.171_1; 21.249 
35;São Paulo;3515186;Espírito Santo do Pinhal;BRA.25.172_1; 44.471 
35;São Paulo;3515194;Espírito Santo do Turvo;BRA.25.173_1; 4.878 
35;São Paulo;3557303;Estiva Gerbi;BRA.25.174_1; 11.407 
35;São Paulo;3515301;Estrela do Norte;BRA.25.175_1; 2.770 
35;São Paulo;3515202;Estrela d'Oeste;BRA.25.176_1; 8.419 
35;São Paulo;3515350;Euclides da Cunha Paulista;BRA.25.177_1; 9.325 
35;São Paulo;3515400;Fartura;BRA.25.178_1; 16.070 
35;São Paulo;3515608;Fernando Prestes;BRA.25.179_1; 5.794 
35;São Paulo;3515509;Fernandópolis;BRA.25.180_1; 69.402 
35;São Paulo;3515657;Fernão;BRA.25.181_1; 1.727 
35;São Paulo;3515707;Ferraz de Vasconcelos;BRA.25.182_1; 196.500 
35;São Paulo;3515806;Flora Rica;BRA.25.183_1; 1.430 
35;São Paulo;3515905;Floreal;BRA.25.184_1; 2.900 
35;São Paulo;3516002;Flórida Paulista;BRA.25.185_1; 14.790 
35;São Paulo;3516101;Florínea;BRA.25.186_1; 2.653 
35;São Paulo;3516200;Franca;BRA.25.187_1; 355.901 
35;São Paulo;3516309;Francisco Morato;BRA.25.188_1; 177.633 
35;São Paulo;3516408;Franco da Rocha;BRA.25.189_1; 156.492 
35;São Paulo;3516507;Gabriel Monteiro;BRA.25.190_1; 2.776 
35;São Paulo;3516606;Gália;BRA.25.191_1; 6.482 
35;São Paulo;3516705;Garça;BRA.25.192_1; 44.409 
35;São Paulo;3516804;Gastão Vidigal;BRA.25.193_1; 4.860 
35;São Paulo;3516853;Gavião Peixoto;BRA.25.194_1; 4.815 
35;São Paulo;3516903;General Salgado;BRA.25.195_1; 10.862 
35;São Paulo;3517000;Getulina;BRA.25.196_1; 11.447 
35;São Paulo;3517109;Glicério;BRA.25.197_1; 4.829 
35;São Paulo;3517208;Guaiçara;BRA.25.198_1; 12.294 
35;São Paulo;3517307;Guaimbê;BRA.25.199_1; 5.785 
35;São Paulo;3517406;Guaíra;BRA.25.200_1; 41.040 
35;São Paulo;3517505;Guapiaçu;BRA.25.201_1; 21.775 
35;São Paulo;3517604;Guapiara;BRA.25.202_1; 17.025 
35;São Paulo;3517703;Guará;BRA.25.205_1; 21.308 
35;São Paulo;3517802;Guaraçaí;BRA.25.203_1; 8.290 
35;São Paulo;3517901;Guaraci;BRA.25.204_1; 11.287 
35;São Paulo;3518008;Guarani d'Oeste;BRA.25.206_1; 1.998 
35;São Paulo;3518107;Guarantã;BRA.25.207_1; 6.675 
35;São Paulo;3518206;Guararapes;BRA.25.208_1; 33.100 
35;São Paulo;3518305;Guararema;BRA.25.209_1; 30.136 
35;São Paulo;3518404;Guaratinguetá;BRA.25.210_1; 122.505 
35;São Paulo;3518503;Guareí;BRA.25.211_1; 18.887 
35;São Paulo;3518602;Guariba;BRA.25.212_1; 40.487 
35;São Paulo;3518701;Guarujá;BRA.25.213_1; 322.750 
35;São Paulo;3518800;Guarulhos;BRA.25.214_1; 1.392.121 
35;São Paulo;3518859;Guatapará;BRA.25.215_1; 7.709 
35;São Paulo;3518909;Guzolândia;BRA.25.216_1; 5.307 
35;São Paulo;3519006;Herculândia;BRA.25.217_1; 9.588 
35;São Paulo;3519055;Holambra;BRA.25.218_1; 15.272 
35;São Paulo;3519071;Hortolândia;BRA.25.219_1; 234.259 
35;São Paulo;3519105;Iacanga;BRA.25.220_1; 11.858 
35;São Paulo;3519204;Iacri;BRA.25.221_1; 6.295 
35;São Paulo;3519253;Iaras;BRA.25.222_1; 9.517 
35;São Paulo;3519303;Ibaté;BRA.25.223_1; 35.472 
35;São Paulo;3519402;Ibirá;BRA.25.224_1; 12.518 
35;São Paulo;3519501;Ibirarema;BRA.25.225_1; 7.841 
35;São Paulo;3519600;Ibitinga;BRA.25.226_1; 60.600 
35;São Paulo;3519709;Ibiúna;BRA.25.227_1; 79.479 
35;São Paulo;3519808;Icém;BRA.25.228_1; 8.304 
35;São Paulo;3519907;Iepê;BRA.25.229_1; 8.194 
35;São Paulo;3520004;Igaraçu do Tietê;BRA.25.230_1; 24.749 
35;São Paulo;3520103;Igarapava;BRA.25.231_1; 30.614 
35;São Paulo;3520202;Igaratá;BRA.25.232_1; 9.583 
35;São Paulo;3520301;Iguape;BRA.25.233_1; 30.989 
22;Piauí;2206720;Nazária;#N/A; 8.602 
35;São Paulo;3520442;Ilha Solteira;BRA.25.234_1; 26.788 
35;São Paulo;3520400;Ilhabela;BRA.25.235_1; 35.591 
35;São Paulo;3520509;Indaiatuba;BRA.25.236_1; 256.223 
35;São Paulo;3520608;Indiana;BRA.25.237_1; 4.879 
35;São Paulo;3520707;Indiaporã;BRA.25.238_1; 3.886 
35;São Paulo;3520806;Inúbia Paulista;BRA.25.239_1; 4.019 
35;São Paulo;3520905;Ipaussu;BRA.25.240_1; 15.069 
35;São Paulo;3521002;Iperó;BRA.25.241_1; 37.964 
35;São Paulo;3521101;Ipeúna;BRA.25.242_1; 7.687 
35;São Paulo;3521150;Ipiguá;BRA.25.243_1; 5.476 
35;São Paulo;3521200;Iporanga;BRA.25.244_1; 4.199 
35;São Paulo;3521309;Ipuã;BRA.25.245_1; 16.604 
35;São Paulo;3521408;Iracemápolis;BRA.25.246_1; 24.614 
35;São Paulo;3521507;Irapuã;BRA.25.247_1; 8.048 
35;São Paulo;3521606;Irapuru;BRA.25.248_1; 8.325 
35;São Paulo;3521705;Itaberá;BRA.25.249_1; 17.480 
35;São Paulo;3521804;Itaí;BRA.25.250_1; 27.382 
35;São Paulo;3521903;Itajobi;BRA.25.251_1; 15.297 
35;São Paulo;3522000;Itaju;BRA.25.252_1; 3.887 
35;São Paulo;3522109;Itanhaém;BRA.25.253_1; 103.102 
35;São Paulo;3522158;Itaoca;BRA.25.254_1; 3.330 
35;São Paulo;3522208;Itapecerica da Serra;BRA.25.255_1; 177.662 
35;São Paulo;3522307;Itapetininga;BRA.25.256_1; 165.526 
35;São Paulo;3522406;Itapeva;BRA.25.257_1; 94.804 
35;São Paulo;3522505;Itapevi;BRA.25.258_1; 240.961 
35;São Paulo;3522604;Itapira;BRA.25.259_1; 75.234 
35;São Paulo;3522653;Itapirapuã Paulista;BRA.25.260_1; 4.268 
35;São Paulo;3522703;Itápolis;BRA.25.261_1; 43.331 
35;São Paulo;3522802;Itaporanga;BRA.25.262_1; 15.173 
35;São Paulo;3522901;Itapuí;BRA.25.263_1; 14.147 
35;São Paulo;3523008;Itapura;BRA.25.264_1; 4.951 
35;São Paulo;3523107;Itaquaquecetuba;BRA.25.265_1; 375.011 
35;São Paulo;3523206;Itararé;BRA.25.266_1; 50.642 
35;São Paulo;3523305;Itariri;BRA.25.267_1; 17.598 
35;São Paulo;3523404;Itatiba;BRA.25.268_1; 122.581 
35;São Paulo;3523503;Itatinga;BRA.25.269_1; 20.921 
35;São Paulo;3523602;Itirapina;BRA.25.270_1; 18.387 
35;São Paulo;3523701;Itirapuã;BRA.25.271_1; 6.543 
35;São Paulo;3523800;Itobi;BRA.25.272_1; 7.852 
35;São Paulo;3523909;Itu;BRA.25.273_1; 175.568 
35;São Paulo;3524006;Itupeva;BRA.25.274_1; 62.813 
35;São Paulo;3524105;Ituverava;BRA.25.275_1; 42.045 
35;São Paulo;3524204;Jaborandi;BRA.25.276_1; 6.946 
35;São Paulo;3524303;Jaboticabal;BRA.25.277_1; 77.652 
35;São Paulo;3524402;Jacareí;BRA.25.278_1; 235.416 
35;São Paulo;3524501;Jaci;BRA.25.279_1; 7.196 
35;São Paulo;3524600;Jacupiranga;BRA.25.280_1; 17.889 
35;São Paulo;3524709;Jaguariúna;BRA.25.281_1; 58.722 
35;São Paulo;3524808;Jales;BRA.25.282_1; 49.201 
35;São Paulo;3524907;Jambeiro;BRA.25.283_1; 6.717 
35;São Paulo;3525003;Jandira;BRA.25.284_1; 126.356 
35;São Paulo;3525102;Jardinópolis;BRA.25.285_1; 44.970 
35;São Paulo;3525201;Jarinu;BRA.25.286_1; 30.617 
35;São Paulo;3525300;Jaú;BRA.25.287_1; 151.881 
35;São Paulo;3525409;Jeriquara;BRA.25.288_1; 3.151 
35;São Paulo;3525508;Joanópolis;BRA.25.289_1; 13.338 
35;São Paulo;3525607;João Ramalho;BRA.25.290_1; 4.551 
35;São Paulo;3525706;José Bonifácio;BRA.25.291_1; 37.366 
35;São Paulo;3525805;Júlio Mesquita;BRA.25.292_1; 4.800 
35;São Paulo;3525854;Jumirim;BRA.25.293_1; 3.418 
35;São Paulo;3525904;Jundiaí;BRA.25.294_1; 423.006 
35;São Paulo;3526001;Junqueirópolis;BRA.25.295_1; 20.831 
35;São Paulo;3526100;Juquiá;BRA.25.296_1; 18.718 
35;São Paulo;3526209;Juquitiba;BRA.25.297_1; 31.646 
35;São Paulo;3526308;Lagoinha;BRA.25.298_1; 4.889 
35;São Paulo;3526407;Laranjal Paulista;BRA.25.299_1; 28.785 
35;São Paulo;3526506;Lavínia;BRA.25.300_1; 12.285 
35;São Paulo;3526605;Lavrinhas;BRA.25.301_1; 7.311 
35;São Paulo;3526704;Leme;BRA.25.302_1; 104.346 
35;São Paulo;3526803;Lençóis Paulista;BRA.25.303_1; 68.990 
35;São Paulo;3526902;Limeira;BRA.25.304_1; 308.482 
35;São Paulo;3527009;Lindóia;BRA.25.305_1; 8.092 
35;São Paulo;3527108;Lins;BRA.25.306_1; 78.503 
35;São Paulo;3527207;Lorena;BRA.25.307_1; 89.125 
35;São Paulo;3527256;Lourdes;BRA.25.308_1; 2.300 
35;São Paulo;3527306;Louveira;BRA.25.309_1; 49.993 
35;São Paulo;3527405;Lucélia;BRA.25.310_1; 21.886 
35;São Paulo;3527504;Lucianópolis;BRA.25.311_1; 2.403 
35;São Paulo;3527603;Luís Antônio;BRA.25.312_1; 15.292 
35;São Paulo;3527702;Luiziânia;BRA.25.313_1; 5.855 
35;São Paulo;3527801;Lupércio;BRA.25.314_1; 4.596 
35;São Paulo;3527900;Lutécia;BRA.25.315_1; 2.636 
35;São Paulo;3528007;Macatuba;BRA.25.316_1; 17.214 
35;São Paulo;3528106;Macaubal;BRA.25.317_1; 8.147 
35;São Paulo;3528205;Macedônia;BRA.25.318_1; 3.692 
35;São Paulo;3528304;Magda;BRA.25.319_1; 3.102 
35;São Paulo;3528403;Mairinque;BRA.25.320_1; 47.441 
35;São Paulo;3528502;Mairiporã;BRA.25.321_1; 101.937 
35;São Paulo;3528601;Manduri;BRA.25.322_1; 9.910 
35;São Paulo;3528700;Marabá Paulista;BRA.25.324_1; 5.948 
35;São Paulo;3528809;Maracaí;BRA.25.325_1; 14.036 
35;São Paulo;3528858;Marapoama;BRA.25.326_1; 3.064 
35;São Paulo;3528908;Mariápolis;BRA.25.327_1; 4.091 
35;São Paulo;3529005;Marília;BRA.25.328_1; 240.590 
35;São Paulo;3529104;Marinópolis;BRA.25.329_1; 2.106 
35;São Paulo;3529203;Martinópolis;BRA.25.330_1; 26.628 
35;São Paulo;3529302;Matão;BRA.25.331_1; 83.626 
35;São Paulo;3529401;Mauá;BRA.25.332_1; 477.552 
35;São Paulo;3529500;Mendonça;BRA.25.333_1; 5.565 
35;São Paulo;3529609;Meridiano;BRA.25.334_1; 3.824 
35;São Paulo;3529658;Mesópolis;BRA.25.335_1; 1.905 
35;São Paulo;3529708;Miguelópolis;BRA.25.336_1; 22.355 
35;São Paulo;3529807;Mineiros do Tietê;BRA.25.337_1; 12.966 
35;São Paulo;3530003;Mira Estrela;BRA.25.338_1; 3.106 
35;São Paulo;3529906;Miracatu;BRA.25.339_1; 19.643 
35;São Paulo;3530102;Mirandópolis;BRA.25.340_1; 29.706 
35;São Paulo;3530201;Mirante do Paranapanema;BRA.25.341_1; 18.338 
35;São Paulo;3530300;Mirassol;BRA.25.343_1; 60.303 
35;São Paulo;3530409;Mirassolândia;BRA.25.342_1; 4.919 
35;São Paulo;3530508;Mococa;BRA.25.344_1; 68.980 
35;São Paulo;3530607;Mogi das Cruzes;BRA.25.345_1; 450.785 
35;São Paulo;3530706;Mogi Guaçu;BRA.25.346_1; 153.033 
35;São Paulo;3530805;Mogi Mirim;BRA.25.347_1; 93.650 
35;São Paulo;3530904;Mombuca;BRA.25.348_1; 3.508 
35;São Paulo;3531001;Monções;BRA.25.349_1; 2.267 
35;São Paulo;3531100;Mongaguá;BRA.25.350_1; 57.648 
35;São Paulo;3531209;Monte Alegre do Sul;BRA.25.351_1; 8.111 
35;São Paulo;3531308;Monte Alto;BRA.25.352_1; 50.772 
35;São Paulo;3531407;Monte Aprazível;BRA.25.353_1; 25.373 
35;São Paulo;3531506;Monte Azul Paulista;BRA.25.354_1; 18.968 
35;São Paulo;3531605;Monte Castelo;BRA.25.355_1; 4.166 
35;São Paulo;3531803;Monte Mor;BRA.25.356_1; 60.754 
35;São Paulo;3531704;Monteiro Lobato;BRA.25.357_1; 4.696 
35;São Paulo;3531902;Morro Agudo;BRA.25.358_1; 33.288 
35;São Paulo;3532009;Morungaba;BRA.25.359_1; 13.781 
35;São Paulo;3532058;Motuca;BRA.25.360_1; 4.795 
35;São Paulo;3532108;Murutinga do Sul;BRA.25.361_1; 4.506 
35;São Paulo;3532157;Nantes;BRA.25.362_1; 3.179 
35;São Paulo;3532207;Narandiba;BRA.25.363_1; 4.904 
35;São Paulo;3532306;Natividade da Serra;BRA.25.364_1; 6.642 
35;São Paulo;3532405;Nazaré Paulista;BRA.25.365_1; 18.698 
35;São Paulo;3532504;Neves Paulista;BRA.25.366_1; 8.923 
35;São Paulo;3532603;Nhandeara;BRA.25.367_1; 11.527 
35;São Paulo;3532702;Nipoã;BRA.25.368_1; 5.298 
35;São Paulo;3532801;Nova Aliança;BRA.25.369_1; 7.068 
35;São Paulo;3532827;Nova Campina;BRA.25.370_1; 9.860 
35;São Paulo;3532843;Nova Canaã Paulista;BRA.25.371_1; 1.852 
35;São Paulo;3532868;Nova Castilho;BRA.25.372_1; 1.278 
35;São Paulo;3532900;Nova Europa;BRA.25.373_1; 11.355 
35;São Paulo;3533007;Nova Granada;BRA.25.374_1; 21.689 
35;São Paulo;3533106;Nova Guataporanga;BRA.25.375_1; 2.325 
35;São Paulo;3533205;Nova Independência;BRA.25.376_1; 4.053 
35;São Paulo;3533304;Nova Luzitânia;BRA.25.377_1; 4.160 
35;São Paulo;3533403;Nova Odessa;BRA.25.378_1; 60.956 
35;São Paulo;3533254;Novais;BRA.25.379_1; 5.945 
35;São Paulo;3533502;Novo Horizonte;BRA.25.380_1; 41.414 
35;São Paulo;3533601;Nuporanga;BRA.25.381_1; 7.478 
35;São Paulo;3533700;Ocauçu;BRA.25.382_1; 4.291 
35;São Paulo;3533809;Óleo;BRA.25.383_1; 2.471 
35;São Paulo;3533908;Olímpia;BRA.25.384_1; 55.130 
35;São Paulo;3534005;Onda Verde;BRA.25.385_1; 4.422 
35;São Paulo;3534104;Oriente;BRA.25.386_1; 6.542 
35;São Paulo;3534203;Orindiúva;BRA.25.387_1; 7.194 
35;São Paulo;3534302;Orlândia;BRA.25.388_1; 44.360 
35;São Paulo;3534401;Osasco;BRA.25.389_1; 699.944 
35;São Paulo;3534500;Oscar Bressane;BRA.25.390_1; 2.603 
35;São Paulo;3534609;Osvaldo Cruz;BRA.25.391_1; 33.000 
35;São Paulo;3534708;Ourinhos;BRA.25.392_1; 114.352 
35;São Paulo;3534807;Ouro Verde;BRA.25.393_1; 8.620 
35;São Paulo;3534757;Ouroeste;BRA.25.394_1; 10.539 
35;São Paulo;3534906;Pacaembu;BRA.25.395_1; 14.263 
35;São Paulo;3535002;Palestina;BRA.25.396_1; 13.123 
35;São Paulo;3535101;Palmares Paulista;BRA.25.397_1; 13.486 
35;São Paulo;3535200;Palmeira d'Oeste;BRA.25.398_1; 9.227 
35;São Paulo;3535309;Palmital;BRA.25.399_1; 22.272 
35;São Paulo;3535408;Panorama;BRA.25.400_1; 15.862 
